Agent,State,Starting Node,Ending Node
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,delivering,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[40,0,20]","[160,0,60]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,dropping,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[160,0,60]","[120,0,40]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
2,searching,"[140,0,80]","[-100,0,120]"
0,searching,"[120,0,140]","[-180,0,-40]"
1,searching,"[120,0,40]","[0,0,-120]"
